Event_ID,irwinID,Incid_Name,Incid_Type,BurnBndAc,Ig_Date,Ig_Year,Ig_Month,STUSPS
ID4228511347620060822,NA,CONNOR,Wildfire,1022,2006-08-22,2006,8,ID
NV4054511701320060822,NA,305,Wildfire,3508,2006-08-22,2006,8,NV
ID4258011530420060823,NA,SAILOR CAP,Wildfire,62699,2006-08-23,2006,8,ID
NV4091211579520060823,NA,MUDD,Wildfire,14156,2006-08-23,2006,8,NV
NV3742311510120060823,NA,HIGBY,Wildfire,12869,2006-08-23,2006,8,NV
WY4330710995320060823,NA,BATTLE MOUNTAIN,Wildfire,1053,2006-08-23,2006,8,WY
UT4084911276620060824,NA,LANDFILL,Wildfire,1798,2006-08-24,2006,8,UT
ID4257611275420060829,NA,ROCKLAND,Wildfire,4257,2006-08-29,2006,8,ID
UT4040111268920060830,NA,HAGEN,Wildfire,1054,2006-08-30,2006,8,UT
UT3948011183020060830,NA,DEEP CREEK,Wildfire,1514,2006-08-30,2006,8,UT
AZ3669611385520060901,NA,CULL,Wildfire,1242,2006-09-01,2006,9,AZ
ID4246811296020060903,NA,GREEN CANYON,Wildfire,2854,2006-09-03,2006,9,ID
NV4172611669820060903,NA,SILVER LAKE,Wildfire,2738,2006-09-03,2006,9,NV
NV4063211609920060903,NA,WEBB,Wildfire,14523,2006-09-03,2006,9,NV
NV4037911608720060903,NA,HAY,Wildfire,1473,2006-09-03,2006,9,NV
NV4161211509120060903,NA,DEER,Wildfire,18280,2006-09-03,2006,9,NV
NV4104111664720060903,NA,SHEEP,Wildfire,153120,2006-09-03,2006,9,NV
NV4149011635520060903,NA,AMAZON,Wildfire,105310,2006-09-03,2006,9,NV
ID4255611350520060904,NA,MARSH CREEK,Wildfire,1265,2006-09-04,2006,9,ID
ID4245111501520060904,NA,BLUE,Wildfire,1048,2006-09-04,2006,9,ID
ID4222911480920060904,NA,REYNOLDS,Wildfire,1350,2006-09-04,2006,9,ID
ID4366411544920060904,NA,EAST ROARING,Wildfire,2938,2006-09-04,2006,9,ID
ID4413611197520060906,NA,SNOWSHOE,Wildfire,11910,2006-09-06,2006,9,ID
ID4410511169620060906,NA,DUNE,Wildfire,1813,2006-09-06,2006,9,ID
NV4007011738420060906,NA,GAP,Wildfire,7164,2006-09-06,2006,9,NV
NV3735011449420060906,NA,DUSKY,Wildfire,2670,2006-09-06,2006,9,NV
NV3612911545420060906,NA,SCENIC,Wildfire,1624,2006-09-06,2006,9,NV
UT3871311267520060906,NA,VALLEY FIRE,Wildfire,5153,2006-09-06,2006,9,UT
ID4280711403620060907,NA,CINDER,Wildfire,1705,2006-09-07,2006,9,ID
NV3791511505620060907,NA,OREANA,Wildfire,3150,2006-09-07,2006,9,NV
ID4485511676020060908,NA,CUDDY,Wildfire,1174,2006-09-08,2006,9,ID
NV3997211446820060909,NA,ANTELOPE RANGE WEST BENCH RX,Prescribed Fire,1176,2006-09-09,2006,9,NV
ID4471111451720060916,NA,SHELDON PEAK,Wildfire,1977,2006-09-16,2006,9,ID
NV4113111771420060919,NA,BLOODY RUNS,Wildfire,2692,2006-09-19,2006,9,NV
ID4346111518220060929,NA,UNNAMED,Prescribed Fire,5925,2006-09-29,2006,9,ID
ID4222211515020060930,NA,OLD WIND,Wildfire,3350,2006-09-30,2006,9,ID
UT4022411247520061001,NA,FY07 JFS GRASSHOPPER RX,Prescribed Fire,1100,2006-10-01,2006,10,UT
ID4279111558420061121,NA,IMPACT AREA,Wildfire,1176,2006-11-21,2006,11,ID
NV4015611707020070410,NA,ELEPHANT,Wildfire,2245,2007-04-10,2007,4,NV
NV3955511958720070518,NA,MUSTANG,Wildfire,1511,2007-05-18,2007,5,NV
NV3975011755020070524,NA,EDWARDS CREEK,Wildfire,2328,2007-05-24,2007,5,NV
UT3815111279320070530,NA,BROADCAST BURN PHASE I,Prescribed Fire,1499,2007-05-30,2007,5,UT
CA3855111951320070601,NA,LARSON,Wildfire,1212,2007-06-01,2007,6,CA
ID4342711616820070602,NA,INDIAN CREEK,Wildfire,2695,2007-06-02,2007,6,ID
UT4049911305220070605,NA,QUINCY,Wildfire,24776,2007-06-05,2007,6,UT
UT4037811210020070616,NA,CEDAR FORT,Wildfire,2163,2007-06-16,2007,6,UT
UT4072511263020070616,NA,TIMPIE 1,Wildfire,1845,2007-06-16,2007,6,UT
UT4185611266520070616,NA,HANSEL VALLEY 1,Wildfire,4278,2007-06-16,2007,6,UT
ID4537411488820070616,NA,KRASSEL COMPLEX (TAG WFU),Wildland Fire Use,49358,2007-06-16,2007,6,ID
ID4288411252420070617,NA,HOWARD,Wildfire,1745,2007-06-17,2007,6,ID
UT3970711222820070619,NA,STATE 14,Wildfire,2517,2007-06-19,2007,6,UT
ID4212911288120070620,NA,COW CANYON,Wildfire,13447,2007-06-20,2007,6,ID
NV4043611606320070620,NA,BAILEY,Wildfire,2020,2007-06-20,2007,6,NV
WY4290311044220070621,NA,HORSE CREEK,Wildfire,8149,2007-06-21,2007,6,WY
UT4084911279520070623,NA,CRANER,Wildfire,1852,2007-06-23,2007,6,UT
UT3914711139320070628,NA,JUNGLE,Wildfire,4922,2007-06-28,2007,6,UT
UT4024211191020070629,NA,MM COMPLEX,Wildfire,8767,2007-06-29,2007,6,UT
UT4055711000520070629,NA,NEOLA NORTH,Wildfire,46909,2007-06-29,2007,6,UT
NV3752711442420070703,NA,BARNES CANYON,Wildfire,1109,2007-07-03,2007,7,NV
ID4407811178820070704,NA,SAND DUNES,Wildfire,1040,2007-07-04,2007,7,ID
AZ3679411373720070705,NA,BLACK ROCK GULCH,Wildfire,21639,2007-07-05,2007,7,AZ
ID4340911190520070705,NA,BLACK HAWK,Wildfire,6407,2007-07-05,2007,7,ID
ID4300211590120070706,NA,NICHOL,Wildfire,5454,2007-07-06,2007,7,ID
ID4296011584020070706,NA,TONGUE COMPLEX (BRUNEAU ARMS COMPLEX),Wildfire,3429,2007-07-06,2007,7,ID
ID4296211564620070706,NA,NORTH FLAT,Wildfire,3275,2007-07-06,2007,7,ID
ID4288711670320070706,NA,BOULDER CREEK,Wildfire,5034,2007-07-06,2007,7,ID
ID4233411690020070706,NA,TONGUE COMPLEX (CRUTCHER),Wildfire,44229,2007-07-06,2007,7,ID
ID4283811433820070706,NA,RED BRIDGE,Wildfire,44096,2007-07-06,2007,7,ID
NV3919911935320070706,NA,ADRIAN 1,Wildfire,14564,2007-07-06,2007,7,NV
NV4190411448120070706,NA,HIGHWAY 93 COMPLEX (WEST BASIN),Wildfire,63143,2007-07-06,2007,7,NV
NV4062611628620070706,NA,BARTH,Wildfire,10410,2007-07-06,2007,7,NV
NV4080011817320070706,NA,TUNGSTEN,Wildfire,58367,2007-07-06,2007,7,NV
NV4090311769720070706,NA,THOMAS,Wildfire,19296,2007-07-06,2007,7,NV
UT3868911273920070706,NA,MILFORD FLAT,Wildfire,348772,2007-07-06,2007,7,UT
UT3972711079420070706,NA,MATHIS,Wildfire,1879,2007-07-06,2007,7,UT
ID4434811705020070706,NA,WARM SPRINGS,Wildfire,24611,2007-07-06,2007,7,ID
ID4510511570820070706,NA,EAST ZONE COMPLEX (RAINES),Wildfire,318724,2007-07-06,2007,7,ID
ID4222111319320070706,NA,BLACK PINE 2,Wildfire,69897,2007-07-06,2007,7,ID
ID4211211345420070707,NA,JIM SAGE,Wildfire,5243,2007-07-07,2007,7,ID
NV4157711452920070707,NA,HIGHWAY 93 COMPLEX (ECCLES),Wildfire,20121,2007-07-07,2007,7,NV
NV4073511597020070707,NA,MM 288,Wildfire,2225,2007-07-07,2007,7,NV
ID4229711323320070708,NA,2 SPOTS,Wildfire,2868,2007-07-08,2007,7,ID
UT3814411270820070709,NA,GREENVILLE,Wildfire,13043,2007-07-09,2007,7,UT
CA3968412005120070710,NA,BALLS CANYON,Wildfire,4551,2007-07-10,2007,7,CA
WY4323710993220070711,NA,SALT LICK,Wildfire,2527,2007-07-11,2007,7,WY
ID4405111670220070713,NA,ROCK,Wildfire,1019,2007-07-13,2007,7,ID
UT4187511228220070713,NA,JOHNSON EAST,Wildfire,1963,2007-07-13,2007,7,UT
ID4554811559420070713,NA,RATTLESNAKE,Wildfire,102523,2007-07-13,2007,7,ID
ID4502211507320070713,NA,KRASSEL COMPLEX (GOAT WFU),Wildland Fire Use,25793,2007-07-13,2007,7,ID
ID4528611446020070713,NA,CONFLUENCE COMPLEX (CLEAR SAGE),Wildfire,20856,2007-07-13,2007,7,ID
OR4541311664220070713,NA,BATTLE CREEK COMPLEX (BATTLE CREEK),Wildfire,79114,2007-07-13,2007,7,OR
ID4331811583920070713,NA,ROCK,Wildfire,1282,2007-07-13,2007,7,ID
NV4122911454220070714,NA,PEQUOP SPRINGS,Wildfire,1617,2007-07-14,2007,7,NV
ID4478111429520070714,NA,VAN HORN,Wildfire,1374,2007-07-14,2007,7,ID
ID4268211557820070716,NA,SAILOR 2,Wildfire,2285,2007-07-16,2007,7,ID
ID4254311213920070716,NA,ARKANSAS,Wildfire,1537,2007-07-16,2007,7,ID
NV4133011505620070716,NA,HEPWORTH COMPLEX (HEPWORTH),Wildfire,40305,2007-07-16,2007,7,NV
NV4095811524720070716,NA,HEPWORTH COMPLEX (STEVENS),Wildfire,8111,2007-07-16,2007,7,NV
NV4193511485720070716,NA,MURPHY COMPLEX (SCOTT CREEK),Wildfire,59642,2007-07-16,2007,7,NV
NV4175611498520070716,NA,WINECUP COMPLEX (BLACK MOUNTAIN),Wildfire,1561,2007-07-16,2007,7,NV
NV4162111624020070716,NA,PETAN WILSON FORK,Wildfire,3599,2007-07-16,2007,7,NV
NV4095311599820070716,NA,CAMP CREEK,Wildfire,2476,2007-07-16,2007,7,NV
NV4142511692620070716,NA,CASTLE PLACE,Wildfire,5023,2007-07-16,2007,7,NV
NV4077311786120070716,NA,DUN GLEN,Wildfire,2071,2007-07-16,2007,7,NV
NV4063911783420070716,NA,BARREL SPRINGS,Wildfire,7365,2007-07-16,2007,7,NV
UT3735411288520070716,NA,DAKOTA HILL,Wildfire,6419,2007-07-16,2007,7,UT
UT3796511399920070716,NA,PARADISE,Wildfire,5627,2007-07-16,2007,7,UT
UT3910111290620070716,NA,JOHNSON PASS,Wildfire,1025,2007-07-16,2007,7,UT
UT4195511402320070716,NA,BEKE,Wildfire,1082,2007-07-16,2007,7,UT
NV3947111988620070716,NA,HAWKEN,Wildfire,2833,2007-07-16,2007,7,NV
NV4011611706720070716,NA,ANTELOPE COMPLEX,Wildfire,130150,2007-07-16,2007,7,NV
NV4122311479620070716,NA,HEPWORTH COMPLEX (HD SUMMIT),Wildfire,8225,2007-07-16,2007,7,NV
ID4220611644220070717,NA,YATAHONEY,Wildfire,1336,2007-07-17,2007,7,ID
ID4232911549320070717,NA,INSIDE DESERT,Wildfire,3343,2007-07-17,2007,7,ID
NV4023011971220070717,NA,SAND PASS,Wildfire,18321,2007-07-17,2007,7,NV
NV4065411566820070717,NA,TWIN BRIDGES,Wildfire,2704,2007-07-17,2007,7,NV
NV4062011638120070717,NA,BOBS FLAT 3,Wildfire,13608,2007-07-17,2007,7,NV
NV4167111572120070717,NA,MENDIVE,Wildfire,1397,2007-07-17,2007,7,NV
NV4060311924820070717,NA,SELENITE,Wildfire,1947,2007-07-17,2007,7,NV
NV4133911704720070717,NA,KELLY CREEK,Wildfire,17690,2007-07-17,2007,7,NV
NV4154811723720070717,NA,RED HILLS,Wildfire,3547,2007-07-17,2007,7,NV
UT4066011258120070717,NA,KIMBELL,Wildfire,16949,2007-07-17,2007,7,UT
ID4475011554820070717,NA,CASCADE COMPLEX (MONUMENTAL),Wildfire,317157,2007-07-17,2007,7,ID
ID4404611531120070717,NA,TRAPPER RIDGE WFU,Wildland Fire Use,18164,2007-07-17,2007,7,ID
ID4417411582920070717,NA,MIDDLE FORK COMPLEX (LIGHTNING),Wildfire,7044,2007-07-17,2007,7,ID
ID4351811585420070717,NA,WOOD CREEK,Wildfire,2323,2007-07-17,2007,7,ID
ID4430411588920070717,NA,MIDDLE FORK COMPLEX (LUCKY),Wildfire,1612,2007-07-17,2007,7,ID
ID4435511547420070717,NA,MIDDLE FORK COMPLEX (SHEEP TRAIL),Wildfire,7488,2007-07-17,2007,7,ID
ID4482211481920070717,NA,SHOWER BATH COMPLEX (RED BLUFF),Wildfire,50106,2007-07-17,2007,7,ID
NV4070311606720070717,NA,RED HOUSE COMPLEX,Wildfire,65600,2007-07-17,2007,7,NV
NV4121511655020070717,NA,WILLOW CREEK RIDGE,Wildfire,1892,2007-07-17,2007,7,NV
AZ3691611372820070718,NA,RADIO,Wildfire,10224,2007-07-18,2007,7,AZ
ID4250511347920070718,NA,GUN CANYON,Wildfire,6250,2007-07-18,2007,7,ID
ID4393711640120070718,NA,GEM COUNTY,Wildfire,4222,2007-07-18,2007,7,ID
ID4351111267220070718,NA,TWIN BUTTES,Wildfire,9020,2007-07-18,2007,7,ID
NV4176911415120070718,NA,WINECUP COMPLEX (WEST FORK),Wildfire,159805,2007-07-18,2007,7,NV
NV3984011415020070718,NA,TIPPETTS,Wildfire,2863,2007-07-18,2007,7,NV
NV3976011486020070718,NA,TELEGRAPH WFU,Wildland Fire Use,1067,2007-07-18,2007,7,NV
UT4093311284520070718,NA,MONARCH,Wildfire,25046,2007-07-18,2007,7,UT
WY4340711044920070718,NA,GRANITE CREEK,Wildfire,1268,2007-07-18,2007,7,WY
NV3918211548220070718,NA,CATHEDRAL,Wildfire,4202,2007-07-18,2007,7,NV
ID4492211500820070718,NA,KRASSEL COMPLEX (COTTONWOOD WFU),Wildland Fire Use,15527,2007-07-18,2007,7,ID
UT3971111167420070719,NA,SALT CREEK,Wildfire,26924,2007-07-19,2007,7,UT
UT3730211296820070719,NA,DAKOTA HILLS COMPLEX,Wildfire,1770,2007-07-19,2007,7,UT
ID4216011532120070721,NA,MURPHY COMPLEX,Wildfire,567409,2007-07-21,2007,7,ID
ID4286411257820070723,NA,MICHAUD CREEK,Wildfire,2014,2007-07-23,2007,7,ID
ID4382911686620070723,NA,PEARLIE,Wildfire,1346,2007-07-23,2007,7,ID
UT4174411281020070725,NA,LOCOMOTIVE SPRINGS,Wildfire,6500,2007-07-25,2007,7,UT
UT4175711274420070725,NA,HANSEL FLAT,Wildfire,1933,2007-07-25,2007,7,UT
ID4464911452420070730,NA,SHOWER BATH COMPLEX (SHOWER BATH),Wildfire,50967,2007-07-30,2007,7,ID
ID4529711473720070730,NA,CONFLUENCE COMPLEX (PAPOOSE WFU),Wildland Fire Use,19477,2007-07-30,2007,7,ID
ID4311811531420070801,NA,COLD,Wildfire,3580,2007-08-01,2007,8,ID
ID4257411497420070803,NA,BALANCED,Wildfire,1627,2007-08-03,2007,8,ID
ID4230811265520070804,NA,HUBBARD,Wildfire,1508,2007-08-04,2007,8,ID
ID4279811335420070805,NA,WALCOTT,Wildfire,3152,2007-08-05,2007,8,ID
ID4324811135220070805,NA,BEAR WFU,Wildland Fire Use,2585,2007-08-05,2007,8,ID
ID4233211280420070806,NA,COMBINE,Wildfire,7007,2007-08-06,2007,8,ID
WY4369811007720070808,NA,HARDSCRABBLE,Wildfire,1712,2007-08-08,2007,8,WY
ID4286311465720070810,NA,SHOESTRING,Wildfire,3980,2007-08-10,2007,8,ID
UT4149711263220070810,NA,SPIRAL JETTY 2,Wildfire,1305,2007-08-10,2007,8,UT
WY4314711084220070810,NA,MIDDLE,Wildfire,1981,2007-08-10,2007,8,WY
ID4236411269920070811,NA,MITCHELL,Wildfire,10272,2007-08-11,2007,8,ID
ID4228711176820070811,NA,CLEVELAND,Wildfire,8311,2007-08-11,2007,8,ID
ID4337211504520070811,NA,COW CREEK,Wildfire,5465,2007-08-11,2007,8,ID
ID4268211324120070814,NA,GIFFORD SPRINGS,Wildfire,1642,2007-08-14,2007,8,ID
ID4221611256920070815,NA,WOOD,Wildfire,3141,2007-08-15,2007,8,ID
UT4196911322720070815,NA,DUFFY,Wildfire,9539,2007-08-15,2007,8,UT
ID4314511354720070816,NA,BEAR DEN BUTTE,Wildfire,29749,2007-08-16,2007,8,ID
ID4338411390320070816,NA,PHILLIPS,Wildfire,1863,2007-08-16,2007,8,ID
ID4366411446520070816,NA,CASTLE ROCK,Wildfire,48430,2007-08-16,2007,8,ID
ID4347911263520070817,NA,MOONSHINER,Wildfire,2774,2007-08-17,2007,8,ID
UT4030711288920070817,NA,DIG DUG,Wildfire,5924,2007-08-17,2007,8,UT
UT4186911343020070817,NA,DUNCAN CANYON,Wildfire,1047,2007-08-17,2007,8,UT
UT3890911251920070817,NA,TABERNACLE HILL,Wildfire,1311,2007-08-17,2007,8,UT
NV4068711622720070818,NA,PARTY,Wildfire,4248,2007-08-18,2007,8,NV
UT3922011201220070820,NA,LOWRYS,Wildfire,2785,2007-08-20,2007,8,UT
ID4303911233820070823,NA,ROSS FORK,Wildfire,1190,2007-08-23,2007,8,ID
NV4060711613620070826,NA,RAINE,Wildfire,1375,2007-08-26,2007,8,NV
UT3772011182620070828,NA,UNNAMED,Unknown,1692,2007-08-28,2007,8,UT
ID4464711630020070830,NA,GRAYS CREEK,Wildfire,24369,2007-08-30,2007,8,ID
ID4418211678920070831,NA,SANDY,Wildfire,10408,2007-08-31,2007,8,ID
NV3871911472320070831,NA,SHEEP CREEK WFU,Wildland Fire Use,2522,2007-08-31,2007,8,NV
ID4217811382020070902,NA,MIDDLE MOUNTAIN,Wildfire,2662,2007-09-02,2007,9,ID
WY4210411102320070902,NA,SWEETWATER,Wildfire,2942,2007-09-02,2007,9,WY
ID4403811612320070903,NA,CHIEF PARRISH,Wildfire,3813,2007-09-03,2007,9,ID
UT4049111263320070903,NA,BIG CREEK,Wildland Fire Use,1540,2007-09-03,2007,9,UT
ID4330211355520070904,NA,TURNBULL,Wildfire,3551,2007-09-04,2007,9,ID
ID4284311350220070908,NA,GERMAN,Wildfire,1400,2007-09-08,2007,9,ID
UT3978511124620070909,NA,FRENCH CREEK WFU,Wildland Fire Use,3216,2007-09-09,2007,9,UT
NV4049711639020070914,NA,CLOSET,Wildfire,1039,2007-09-14,2007,9,NV
NV4158411740920070914,NA,MARTIN CREEK,Wildfire,8394,2007-09-14,2007,9,NV
UT4077910907120070915,NA,MARSHALL PHASE II,Prescribed Fire,2834,2007-09-15,2007,9,UT
ID4420111169120070920,NA,DRY LAKE,Unknown,1107,2007-09-20,2007,9,ID
ID4290211368620070925,NA,UNNAMED,Prescribed Fire,2595,2007-09-25,2007,9,ID
UT3733911306820071003,NA,PINE VALLEY RX,Prescribed Fire,1013,2007-10-03,2007,10,UT
NV4071611734820071012,NA,HORSE,Wildfire,7351,2007-10-12,2007,10,NV
NV4047911532420080417,NA,RUBY,Wildfire,2173,2008-04-17,2008,4,NV
UT4122011218220080418,NA,PINTAIL FLAT,Wildfire,5178,2008-04-18,2008,4,UT
NV3932611976620080429,NA,EAST LAKE,Wildfire,1137,2008-04-29,2008,4,NV
NV3855811665020080614,NA,ELKHORN 2,Wildfire,5458,2008-06-14,2008,6,NV
UT3778511181920080615,NA,CORN CREEK,Wildfire,2223,2008-06-15,2008,6,UT
UT3798411148520080626,NA,BEAR CREEK,Wildfire,2059,2008-06-26,2008,6,UT
ID4499711497420080710,NA,RUSH CREEK,Wildfire,1365,2008-07-10,2008,7,ID
ID4352911276620080710,NA,HIGHWAY 20,Wildfire,1622,2008-07-10,2008,7,ID
ID4454911157720080714,NA,WILLOW WFU,Wildfire,4184,2008-07-14,2008,7,ID
NV3966411702520080719,NA,CALLAGHAN,Wildfire,1128,2008-07-19,2008,7,NV
NV4131911744720080721,NA,BURN CANYON,Wildfire,1896,2008-07-21,2008,7,NV
ID4278911269420080727,NA,NEIBAUR,Wildfire,8097,2008-07-27,2008,7,ID
WY4308210985920080728,NA,NEW FORK,Wildfire,14481,2008-07-28,2008,7,WY
NV3993811994520080729,NA,GOOSEBERRY,Wildfire,3216,2008-07-29,2008,7,NV
ID4515011494020080730,NA,CABIN CREEK,Wildfire,4662,2008-07-30,2008,7,ID
ID4305411462920080801,NA,SAND SHED,Wildfire,3953,2008-08-01,2008,8,ID
ID4552311464520080801,NA,BORDER COMPLEX (CAYUSE),Wildfire,5709,2008-08-01,2008,8,ID
ID4505811500520080807,NA,WESTY,Wildfire,2866,2008-08-07,2008,8,ID
ID4367611512820080807,NA,SOUTH BARKER WFU,Wildfire,36091,2008-08-07,2008,8,ID
ID4286811493020080809,NA,BLISS,Wildfire,2127,2008-08-09,2008,8,ID
NV4091011660920080810,NA,ROCK CREEK,Wildfire,1903,2008-08-10,2008,8,NV
UT4154311369320080810,NA,DEVIL,Wildfire,1748,2008-08-10,2008,8,UT
NV4182111527920080810,NA,EAST SLIDE ROCK RIDGE WFU,Wildfire,55098,2008-08-10,2008,8,NV
ID4290411346820080818,NA,NORTH MINIDOKA,Wildfire,32363,2008-08-18,2008,8,ID
UT4185511249720080821,NA,FRIEDAL,Wildfire,2669,2008-08-21,2008,8,UT
UT3749411226820080822,NA,PUMA,Prescribed Fire,3258,2008-08-22,2008,8,UT
ID4314311556420080825,NA,KNUDSEN,Wildfire,2519,2008-08-25,2008,8,ID
ID4351611167420080826,NA,MEADOW CREEK,Wildfire,1068,2008-08-26,2008,8,ID
ID4325911406420080827,NA,"NATURE",Wildfire,15448,2008-08-27,2008,8,ID
UT3856110929920080827,NA,PORCUPINE RANCH,Wildfire,3768,2008-08-27,2008,8,UT
ID4287511467520080828,NA,SHOESTRING,Wildfire,1566,2008-08-28,2008,8,ID
ID4331211366820080909,NA,LITTLE PARK,Wildfire,1968,2008-09-09,2008,9,ID
WY4222711070120080910,NA,SHINGLE MILL WFU,Wildfire,1359,2008-09-10,2008,9,WY
ID4267911680220080911,NA,INDIAN MEADOWS,Prescribed Fire,1816,2008-09-11,2008,9,ID
ID4453011200120080915,NA,TIMBER WFU,Wildfire,1300,2008-09-15,2008,9,ID
ID4219911453620080929,NA,SHOSHONE BASIN,Wildfire,7050,2008-09-29,2008,9,ID
ID4275911563020081022,NA,BROWNS,Wildfire,1383,2008-10-22,2008,10,ID
UT3736611298520081022,NA,THREE FINGERS MESA,Prescribed Fire,2269,2008-10-22,2008,10,UT
NV3970811998620081026,NA,PETERSON,Wildfire,1242,2008-10-26,2008,10,NV
UT3983611337320090317,NA,AVOCET 2009,Unknown,2398,2009-03-17,2009,3,UT
ID4271711239520090415,NA,PORTNEUFWESTBENCH RX,Prescribed Fire,2254,2009-04-15,2009,4,ID
NV3988211641520090518,NA,RED HILLS JF28,Prescribed Fire,1001,2009-05-18,2009,5,NV
UT3757211224320090614,NA,BRIDGE,Wildfire,4493,2009-06-14,2009,6,UT
WY4285711044820090628,NA,MAKI,Prescribed Fire,1666,2009-06-28,2009,6,WY
UT3989511149720090702,NA,LAKE FORK,Wildfire,2331,2009-07-02,2009,7,UT
UT3895711208020090705,NA,AMOS CANYON WFM,Wildfire,1333,2009-07-05,2009,7,UT
UT3778711264620090705,NA,HORSE VALLEY,Wildfire,2563,2009-07-05,2009,7,UT
UT3734911299720090707,NA,HORSE,Wildfire,1858,2009-07-07,2009,7,UT
ID4417411539220090712,NA,EIGHTMILE CREEK,Wildfire,1090,2009-07-12,2009,7,ID
NV3976511997520090715,NA,RED ROCK,Wildfire,11360,2009-07-15,2009,7,NV
NV3992111999320090715,NA,TRAILER 1,Wildfire,1441,2009-07-15,2009,7,NV
UT3951710949120090715,NA,BLIND CANYON,Wildfire,2443,2009-07-15,2009,7,UT
UT3959810910920090721,NA,RAT HOLE,Wildfire,3118,2009-07-21,2009,7,UT
UT3746611335820090725,NA,MILL FLAT,Wildfire,12708,2009-07-25,2009,7,UT
UT3779310991220090729,NA,COOPER SPRING,Wildfire,1523,2009-07-29,2009,7,UT
UT3852911147320090730,NA,SOLOMON BASIN WFM,Wildfire,1940,2009-07-30,2009,7,UT
NV4021111945420090801,NA,WNA 11,Wildfire,2601,2009-08-01,2009,8,NV
UT3810811358720090802,NA,BROKEN RIDGE,Wildfire,5441,2009-08-02,2009,8,UT
UT3918511210920090805,NA,SAWMILL CANYON,Wildfire,6253,2009-08-05,2009,8,UT
UT4027011285120090806,NA,WHITE ROCKS 1,Wildfire,9719,2009-08-06,2009,8,UT
UT4060311265520090806,NA,BIG POLE,Wildfire,41579,2009-08-06,2009,8,UT
UT4178011259620090806,NA,HANSEL VALLEY,Wildfire,2967,2009-08-06,2009,8,UT
UT4185111228120090814,NA,WHITE VALLEY,Wildfire,1701,2009-08-14,2009,8,UT
NV3978511755120090820,NA,HOYT,Wildfire,11533,2009-08-20,2009,8,NV
ID4387511643120090826,NA,SAND HALLOW,Wildfire,1337,2009-08-26,2009,8,ID
WY4382611069920090902,NA,BEARPAW BAY,Wildfire,2963,2009-09-02,2009,9,WY
ID4308511465720090919,NA,HIGHWAY 46,Wildfire,1207,2009-09-19,2009,9,ID
WY4258610919520090923,NA,CHICKEN CREEK,Prescribed Fire,1154,2009-09-23,2009,9,WY
WY4315411094320090923,NA,BRADLEY MOUNTAIN,Prescribed Fire,2255,2009-09-23,2009,9,WY
WY4366111050320090923,NA,LOWER GROS VENTRE,Prescribed Fire,3209,2009-09-23,2009,9,WY
ID4285411436420090927,NA,POWER STATION,Wildfire,3204,2009-09-27,2009,9,ID
WY4363911028320090927,NA,GUNSIGHT,Wildfire,3305,2009-09-27,2009,9,WY
ID4265711396320091011,NA,WEST END,Wildfire,1663,2009-10-11,2009,10,ID
UT3985611336020100323,NA,FISH SPRINGS 2010,Unknown,1027,2010-03-23,2010,3,UT
ID4407711587720100420,NA,BURN BLOCK 1,Prescribed Fire,1824,2010-04-20,2010,4,ID
ID4273911534620100619,NA,DOVE SPRING,Wildfire,1701,2010-06-19,2010,6,ID
ID4299411579720100629,NA,SOUTH BASE,Wildfire,2246,2010-06-29,2010,6,ID
ID4274611566920100629,NA,SAILOR CREEK,Wildfire,10238,2010-06-29,2010,6,ID
ID4267711550920100629,NA,BLACK BUTTE,Wildfire,16445,2010-06-29,2010,6,ID
ID4290311507020100710,NA,WINDMILL,Wildfire,2958,2010-07-10,2010,7,ID
ID4304911497920100710,NA,CLOVER ROAD,Wildfire,2607,2010-07-10,2010,7,ID
ID4367911257020100713,NA,JEFFERSON,Wildfire,108542,2010-07-13,2010,7,ID
ID4253311333920100718,NA,RAINBOW ROAD,Wildfire,4417,2010-07-18,2010,7,ID
UT3990611144320100718,NA,COFFEE POT,Wildfire,2031,2010-07-18,2010,7,UT
UT3846911247320100720,NA,TWITCHELL CANYON,Wildfire,42956,2010-07-20,2010,7,UT
ID4349411172020100722,NA,BLACKTAIL,Wildfire,1717,2010-07-22,2010,7,ID
WY4332311054020100723,NA,BULL,Wildfire,5496,2010-07-23,2010,7,WY
ID4301711528820100724,NA,SOUTH TRAIL,Wildfire,4015,2010-07-24,2010,7,ID
CA3993412005820100724,NA,CONSTANTIA,Wildfire,1511,2010-07-24,2010,7,CA
NV4081811938120100724,NA,ROCK CREEK,Wildfire,5626,2010-07-24,2010,7,NV
NV4054911859220100725,NA,SEVEN TROUGHS,Wildfire,4650,2010-07-25,2010,7,NV
CA3856111972120100725,NA,WOLF CREEK,Wildfire,1209,2010-07-25,2010,7,CA
ID4375011641020100728,NA,BIG,Wildfire,4748,2010-07-28,2010,7,ID
ID4445511550420100728,NA,LITTLE BEAVER COMPLEX,Wildfire,8001,2010-07-28,2010,7,ID
ID4511011473820100728,NA,BIGHORN,Prescribed Fire,1058,2010-07-28,2010,7,ID
ID4267611410420100804,NA,4 FD22 EDEN WUI WEST CINDER RX,Prescribed Fire,3077,2010-08-04,2010,8,ID
ID4277411269220100805,NA,ROOSTER ROCK,Wildfire,12666,2010-08-05,2010,8,ID
ID4263511296020100805,NA,POWER COUNTY 2,Wildfire,3312,2010-08-05,2010,8,ID
